full_text,label
Cek (Halal) 26g Liangpi Makanan Ringan Cina Makanan Ringan Pedas Makanan Ringan Sehat Makanan Keluarga dengan harga Rp6.300. Dapatkan di Shopee sekarang! https://t.co/jZ84DVjaNI https://t.co/aKkBdHww9s,neutral
"""Cek Sayap bebek piring saus, makanan khas Cina, sayap bebek pedas, makanan ringan, makanan rebus, makanan ringan, makanan ringan selebriti internet, daging kemasan dengan harga Rp54.338. Dapatkan di Shopee sekarang! https://t.co/81i6qbEKJ2 https://t.co/CecWvg6EIb""",neutral
Cek [HALAL] Makanan Ringan Tongkat Kepiting / Makanan Ringan Instan / Makanan Ringan yang diimpor dari Cina / 14g Makanan Ringan Sehat Makanan Instan Makanan Ringan Netflix dengan harga Rp19.500. Dapatkan di Shopee sekarang! https://t.co/dZuAIq3VqX https://t.co/mYqNMEJoZW,neutral
Daging Sapi Potongan Daging Sapi Pedas Halal Makanan Ringan Cina yang Terjangkau Makanan Ringan Pedas Makanan Ringan Makanan Ringan Impor Makanan Berbumbu Pedas Makanan Berbumbu Kedelai Makanan Ringan Vegetarian Beli 2 gratis 1  https://t.co/i3QaQZv2dM https://t.co/5fk4ZHFJ66,neutral
"""Ya Allah, pengen pacar cina🙏🏻""",neutral
@aperegina61 @Simo07827689 Cina,neutral
"""@tvOneNews Rekayasa satu putaran, jika utak-atik putusa n MK saja mereka lakukan, apalagi yg lain""",neutral
@pribumi_tai @___1331___ @AwaliaGitsny Army gadungan apa gimana nyuruh BTS leave dari gedung yg di bangun sama keringat member,neutral
@mohmahfudmd Jangan tinggalkan pribumi asli jawjawa sbb Jawa ad berkahnya dr walisongo. Segi agama mumpuni.jelas itu ad rem nya..akhlak tatakrama sopan santun berusaha smampunya sbgai umat rosululloh .terus berkarya berikan semangat NKRI di pimpin asli pribumi Ganjar mahfud,neutral
"""@NKRIndonesia79 @msaid_didu @MardaniAliSera Kecurangaannya bukan di TePeeS , kecurangaannya mulai dari utak-atik putusan eMKa , tekaanan demi tekaanan sampai ke penerima baansos pun ditekaan diancaam tidak akan mendapat lg, dan danaa desaa, kelurahaan monipulitik""",neutral
Bohong lagi. Sekarang masyarakat  cerdas. Ayo bongkar kepalsuan mereka. Pribumi harus sadar dan cerdas. https://t.co/2emSz1pyl6,neutral
@msaid_didu Haram dipimpin orang keturunan yg ngaku2 anak pahlawan...seumur hidup yg sdb 60 tahun blm pernah tau ada pahlawan bernama BASWEDAN...kecuali org keturunan Yaman...pilihlah orang pribumi indonesia ASLI. Milih yg lain diragukan nasionalismenya,neutral
"""@udinpenyok171 @ahmadeffendi666 @_BangFu Itu lah pilihannya, dia bisa memilih keluar""",neutral
"""Kampanye Ganjar-Mahfud penuh kreatifitas dengan mengangkat kearifan lokal. Tidak sekedar joget-joget Gemoy 😀 Paslon Ganjar-Mahfud pribumi, Indonesia banget. Bkn Arab ataupun Barat. #GanjarMahfudM3nang #GanjarMahfud2024 #GPMMD3 https://t.co/UP8wHXXhzG""",neutral
Ganjar Kagum dengan Sekolah Pribumi Bung Hatta di Rumah Pengasingan Banda Neira #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #indonesialebihbaik #GanjarMahfud2024 #GanjarMahfudM3nang https://t.co/WjV6hptrYU,neutral
Ganjar Pranowo kagum dengan sekolah pribumi milik Bung Hatta di rumah pengasingan Banda Neira https://t.co/SDn78tIjYW,neutral
"""@Bambang_Budimab @kumparan Pribumi..... kakek buyut ke sekian pak ANIES sudah lahir di Nusantara sebelum Indonesia ada. Anda yang merasa ras asli juga 50rb tahun yang lalu imigran"""" afrika. https://t.co/3DR1btD5Yw""""""",neutral
@xquitavee Dari wajahnya saya yakin kedua orang ini asli pribumi,neutral
Ganjar Pranowo Kagum Akan Sekolah Pribumi Milik Bung Hatta di Rumah Pengasingan Banda Neira #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #indonesialebihbaik #GanjarMahfud2024 #GanjarMahfudM3nang  https://t.co/dBiVD2bLse,neutral
@pribumi_tai Member seventeen yang masih mendingan jg cuma temennya si Jungkook doang gue lihat lainnya b aja🙏😭,neutral
@pribumi_tai Scoup yang mana gue tanya 😭,neutral
"""@neohistoria_id Peristiwa 98 adalah pertunjukan persatuan Pribumi paling menakjubkan. Bahkan imigran cina biadag itu dibakarpun gak membuat mereka kapok malah kejahatan imigran cina anjing semakin menjadi2 dr pinjol, asuransi, judionline, properti, dsb. https://t.co/IeHBOSkOEs""",neutral
"""Anies dgn tegas mengatakan jika dirinya menjadi presiden maka akan mengembalikan semua pekerja asing ilegal. AYO KITA RAPATKAN BARISAN MENUJU PERUBAHAN, SUDAH WAKTUNYA PRIBUMI YANG KERJA bukan pekerja asing ilegal. https://t.co/bWKKrzNt2w""",neutral
"""*Ini dia Janji Anies Yang Ditunggu-tunggu Jutaan Pemuda dan Pribumi yang Anti Penjajah* _RAPATKAN BARISAN MENUJU *PERUBAHAN,* SUDAH WAKTUNYA PRIBUMI BERDAULAT DI NEGERINYA SENDIRI._ https://t.co/judb6QeqCp""",neutral
@neohistoria_id Saya udah lahir itu min... Udah smp... Tapi di medan... Kejadiannya memang mencekam... Etnis keturunan china ketakutan... Mall dijarah dan dirusak... Kios2 dst juga ikut dirusak... Tp dampak positifnya tolong etnis keturunan jangan merasa hebat... Warga pribumi jg manusia...,neutral
"""@RumahAMAN Saya berharap, AMAN mngajak seluruh Masyarakat Adat Nusantara (Bumiputra/Pribumi) utk memilih Presiden, Kepala Negara, Panglima Tertinggi NKRI dari Orang Indonesia Asli, pemilik Tanah2 Adat. Bukan pendatang (Imigran). Masyarakat Adat Nusantara RI, harus bersatu.""",neutral
@CImtgr @Tita83079013 @aniesbaswedan Kembalikan ke UUD 45 yang asli Presiden adalah pribumi asli untuk melindungi penduduk asli dan tanah airku Indonesia .,neutral
"""@pribumi_tai @osunoou HABSHAHAHAA Mana @osunoou udah ngapus twt nya lagi kan, udah malu kah?😍😍""",neutral
@bakedappletart @cikukucing @pentolkuriya Pribumi dn penduduk asli nder,neutral
@floblossomstar Pdhl yg lama dah legend 🤡,neutral
"""@NeniAng0955440 @Tan_Mar3M Cocok presiden harus batinan wa dlohiron, alias pribumi, ingat presiden Peru dulu""",neutral
"""@Efahan182716 @akupadi5 Rendah hati, santun cerdas.. Keturuna asli Pribumi.. Kita Gaskan Gama🤟🤟""",neutral
"""semoga kuliah dapet lingkungan oke sih. dari berbagai kota juga kalo pribumi"""" sananya ga siap punya temen dari banyak tempat ya ga enak. tetep ada aja tuh rasis dan deskriminasi""""""",neutral
"""@_Rizmaya__ Piye piye pilih pribumi asli, Ganjar oke.""",neutral
"""Lukisan Penangkapan Pangeran Diponegoro. Dimana para prajurit Belanda dilukis dengan fisik kerdil, padahal orang eropa punya tubuh lebih besar daripada pribumi. Jangan lupa Pangeran Diponegoro dilukis dengan pose berbadan tegap. Gerakan perlawanan dalam sebuah kanvas.""",neutral
@beautrae IM DYING TO GET TO KNOW MATTHIAS DAN SANG PRIBUMI 😭😭 kalo gak salah judulnya saudade kan ya qare?? dulu aku baru kenal qarenya belom lama pas qare udah bikin cerita itu dan gak ngepublish lagiii jd telat dikit huhu 😞,neutral
Kenyataan Media Setiausaha Agung Parti Pribumi Bersatu Malaysia https://t.co/cqYmAp2R07,neutral
"""@AndriAgust92281 Setuju, mereka tidak punya hak yg sama dng kita pribumi. Mereka pendatang.""",neutral
"""@isyafna008 @domainberkah @pesekalluv33301 @shyflyoons @JAZZ___says @yumi_meiko Iya tuh, sate pribumi terkenal di Depok 🤣""",neutral
Kenyataan Media Setiausaha Agung Parti Pribumi Bersatu Malaysia https://t.co/M3AAb1MPFM,neutral
"""Menarik nih tesis Prof Ariel bahwa nasionalisme kita hari ini cacat krn rasis &amp primordial. Mungkin contohnya kayak debat pembedaan antara lokal pride dan pemain keturunan di timnas. Padahal dulu orang Indo (campuran Belanda &amp pribumi) termasuk yg pertama gaungkan nasionalisme. https://t.co/Y7gT18kkFk""""""",neutral
Parti Pribumi Bersatu Malaysia (Bersatu) dilapor sedang berada dalam keadaan tidak menentu susulan dakwaan berlaku perpecahan  Baca lebih lanjut : https://t.co/Dezlh2wdH1  #mediamadani #malaysiamadani https://t.co/7fJVOZiMN3,neutral
"""3. RIFKY ALAIDRUS HABAB_IB ini yg ngaku MUKA IMPOR, hidung MANCUNG, GANTENG sedangkan jamaah PRIBUMI diNCACI,diRENDAHKAN, diHINA dan dg sebutan PENDEK, ITEM, PESEK, MATA BELOK, bahkan disebut seperti CELENGAN SEMAR! Anehnya jamaahnya ketawa2 dan merasa SENANG saat diHINA""",neutral
"""Waktunya negarawan sejati memimpin✌️ #prabowogibranmenangsatuputaran cegah yg terburuk berkuasa tokoh2bangsa KIM&amp kader2 potensial,SDM profesional pengusaha pribumi level global d LN bersatu berkontribusi dlm kiprahnya dukung secara moril&amp materil -skill menuju Indonesia maju🙏❤️""""""",neutral
@Ariiin09415662 @AlianisBgd @sutanmangara Sadar saudaraku indahnya indonesia ini tetap terkedali putra pribumi👍,neutral
China Arab Pribumi ttp anak keturunan Adam a.s dari Ibrahim a.s Tengah itu adalah tdk memandang buruk manusia &amp  merendahkan nya. Sebab Allah SWT pun telah memuliakan anak turunan Adam a.s  Persatuan tujuan kt menuju Indonesia Emas (apakah Negeri kita yg dimaksud Rasulullah SAW?,neutral
@sutanmangara Saya pilih PRIBUMI ajalah...,neutral
"""@sutanmangara Presiden RI , Harus WNI pribumi, bukan WNI migran. Alias Bangsa pendatang..""",neutral
"""Di balik huru haranya kemarin, menurutku novel ini worth to read buat kamu yg suka genre hisfic. Memang vulgar banget tapi karena baca ini jdi punya sudut pandang lain tentang wanita di zaman dulu yang ternyata harus menjadi pelacur.""",neutral
Novel ini sangat menggambarkan bagaimana kehidupan dunia pelacuran dengan disisipkan cerita realisme sejarah. Bagaimana pada zaman itu banyak perempuan yang 'terpaksa' harus melayani birahi para tentara hingga akhirnya menjadi seorang pelacur.,neutral
Novel ini menceritakan tentang kehidupan seorang perempuan bernama Dewi Ayu yang hidup di zaman kolonial. Berlatar belakang sejarah masa kelam tahun 1942-1945. Dewi Ayu adalah seorang perempuan yang ditangkap dan dijadikan pelacur untuk pemuas nafsu birahi tentara pada zaman itu.,neutral
"""@FuadaKamila @NACUWAN @hi_najaemine @velouxs @convomf Ingat, ada seorang pelacur yg diampuni oleh Allah karena menolong anjing dan ada ahli ibadah masuk neraka karena lisannya yg suka bilang orang lain gak akan dapat pahala dan hak akan dapat ampunan dari Allah. Sekali lagi, cuma Allah satu2nya yg menentikan dosa dan pahal orang""",neutral
"""@crsaaio_ ðŸ™‚ðŸ™‚ðŸ™‚ðŸ™‚ kasian anakku ini, oh yh km tau ga mami bisulan tau nak di pantat sakit bangetðŸ™""",neutral
@undipmenfess 5 jam udah sakit pantat dan tiap lampu merah pasti berdiri dari jok wkwk,neutral
"Ciri diva udah otw jdi buibu : 1. Belajar ngejahit 2. Hacks bersihin pantat panci dll 3. Resep murah simpel beragam u/ 1 minggu 4. Nonton video parenting, how to deal with anak tantrum etc 5. Manajemen keuangan rumah tangga 6. Browsing harga kavling/rumah/sewa, listrik, air ++tax""",neutral
Bisa gak sih kisah cinta gua mulus aja kayak pantat bayi? ðŸ¤¡,neutral
12 jam duduk di kereta pegel banget pantat gua sumpah ðŸ˜­,neutral
Allumdiullah Raining ðŸŒ§ï¸,neutral
@gatetemandarino @motorizer57 @Som_pais_cat @ACV___ @vxerocomunista @Carmatpor @mrjesusfigueroa @naty_alfonsa @DanielRodOrd @QuimDucet @vlc_JI @MarcKlein_ @emepuntolopez @Aurantiacum @buenasbuenas50 @Crateroccator @Superlpez5 @il_lustre @JaviLin63 @Christi36833350 @gaditanofeliz @rwandaluna @PeiBasque @jagggx @Juanma_Saez @Javieljavielin @teuavlc @Xerxiodpo @homo_politik @GSuspesa @Casanova77711 @EnricTaran12321 @Pilicar3 @GbamatxiAma @KamiKaz67046218 @_INDEPEStilence @martinalliue80 @ochoabravo32 @RAGAFO1 @JosepMaCalaFont @Esther_M__ @Deodeo_TS @JosepNada @DivinoMarqus2 @Cebaisback @Margari57079109 Jojojoo,neutral
"""@favvsins @fesspelangibot lahh, tapi statement lo bilang â€œmanly kalau homoâ€ berarti secara tidak langsung anda ngomong harus ngondek dongðŸ¤£ðŸ¤£ anda sendiri yg ngomong minimal di cermati. â€œMANLY KALAU HOMOâ€ jadi kudunya gimana dong?? sedangkan anda menyangkal post ini""",neutral
"""@MethodologistID Dalam kreativitas ada unsur elaborasi antara beragam keilmuan. Contohnya biotech. Pula Kecerdasan yg ada test IQ, kreativitas juga ada testnya namanya Torrance Test of Creative Thinking. Saya juga masih meneliti ini.""",neutral
"""@MethodologistID Sama2 mas, saya juga masih kulik2 alias belajar intersection antara kecerdasan dan kreativitas. Karena pernah saya baca, orang cerdas belum tentu kreatif (karena pemikirannya yg linear dan tidak generatif) makanya ada orang yg gak profesor tp bikin helikopter. https://t.co/DlpCfiZB4H""",neutral
"""@MethodologistID I see, coba nanti saya buatkan narasi khusus cakupan Teori Kreativitas dari 2 sumber (De bono latheral thinking, dan prof Utami Munandar) supaya mungkin ada gambaran ke chartnya. Sebab menurut Bono, Kecerdasan itu bersifat linear, dan kreativitas bersifat lateral (generatif)""",neutral
@yesahicians fd ku kapal homoðŸ˜ðŸ˜ðŸ™ðŸ»ðŸ™ðŸ»,neutral
"""@MethodologistID Betul, klo di Blooms Cognitive ada di HOTS Analyzing, Evaluation, Create Karena definisi Creativity adalah menciptakan sesuatu yg original (asli) yang memiliki manfaat.""",neutral
gua ga pernah se iri inih liat kapal homoðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/vhcI5fYg9D,neutral
Mengajar dengan strategi yg menarik secara umum saja sulit untuk meningkatkan motivasi siswa. Lalu dikasih tantangan apalagi sodara2?  Yak  Differentiated learning  ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,neutral
"""Ya itulah keburukan edukasi kita ADMINISTRASI gara2 administrasi yg berbelit2 waktu persiapan mengajar yg fun, kreatif, menyenangkan, memotivasi siswa jd tersita, belum lagi kita harus ngurusi kondisi emosi siswa agar mereka termotivasi.""",neutral
"""@artmasokan Belum lagi ada psychomotor domain, nanti klo ada waktu saya bahas juga. Jadi setiap domain bisa dibuatkan Rubric penilaian siswa supaya ketika ada pembelajaran terintegrasi (Project Based Learning) assesment kita bisa lebih diperluas, tidak hanya berpatok pada topik/tema.""",neutral
"""Hasil pembelajaran pada tingkat ini mencakup berbagai aktivitas, tetapi penekanannya utama adalah pada fakta bahwa perilaku tersebut adalah ciri khas atau karakteristik dari siswa. Hasil akhir inilah yang biasa dikatakan Lifelong learning Atau pembelajaran seumur hidup""",neutral
"""Characterization by a value or value set Siswa memiliki sistem nilai yang telah mengendalikan perilakunya untuk waktu yang cukup lama sehingga dia mengembangkan gayahidup"""" yang khas. Oleh karena itu, perilaku itu merata, konsisten, dan dapat diprediksi.""""""",neutral
Tujuan pembelajaran yang terkait dengan pengembangan filsafat hidup akan masuk ke dalam kategori ini.,neutral
"""Organization berkaitan dengan menggabungkan nilai-nilai yang berbeda, menyelesaikan perbedaan (diskusi) di antara mereka, dan memulai pembangunan sistem nilai yang konsisten secara internal.""",neutral
"""Dalam fase ini perilaku siswa akan cukup konsisten dan stabil untuk membuat nilai tersebut jelas teridentifikasi. Tujuan pembelajaran yang umumnya diklasifikasikan sebagai sikap"""" dan """"penghargaan"""" akan masuk ke dalam kategori ini, siswa mencari aktualisasi pribadi dalam belajar.""""""",neutral
"""Pada fase ini siswa mulai menghargai suatu proses belajar didasarkan pada internalisasi seperangkat nilai pembelajaran yang ditentukan, tetapi petunjuk terhadap nilai-nilai ini diungkapkan dalam perilaku terbuka siswa.""",neutral
"""Valuing berkaitan dgn nilai / makna yg siswa berikan pd suatu objek, fenomena, atau perilaku tertentu. Ini bervariasi dlm tingkat dr penerimaan nilai yg lebih sederhana (ingin meningkatkan keterampilan kelompok) hingga tingkat komitmen yang lebih kompleks.""",neutral
"""membaca materi yg ditugaskan), kemauan u menanggapi (membaca sukarela melampaui tugas), atau kepuasan dlm menanggapi (membaca untuk kesenangan atau hiburan). Tingkat yg lebih tinggi dlm kategori ini mencakup tujuan pembelajaran yg umumnya diklasifikasikan sbg minat"""".""""""",neutral
"""Responding merujuk pada partisipasi aktif dari siswa. Pada tingkat ini, siswa tidak hanya memperhatikan fenomena tertentu tetapi juga bereaksi terhadapnya dgn cara tertentu. Hasil pembelajaran di area ini mungkin menekankan penerimaan dalam menanggapi contoh:""",neutral
Receiving  merujuk pd kemauan siswa u memperhatikan fenomena/stimulus tertentu. Hasil pembelajaran di area ini berkisar dr KESADARAN SEDERHANA bahwa sesuatu itu ada hingga PERHATIAN SELEKTIF siswa. Menerima merupakan tingkat hasil pembelajaran terendah di domain afektif.,neutral
Krathwohl's Affective Domain lebih membahas sisi perilaku siswa ketimbang kognisi/kecerdasannya. https://t.co/aeuHDCAf0c,neutral
"""Siapa si paling hapal Bloom's Cognitive Taxonomy? Ternyata ga cuma sebatas Cognitive loh, jangan lupakan ada taxonomy perilaku siswa namanya Krathwohl's Affective Domain. https://t.co/SMoMvPboFf""",neutral
Baca baca lagi biar recall ðŸ˜ https://t.co/PdXojP1hSq,neutral
"restoran ini menawarkan makanan sunda . kami memesan ayam goreng , kangkung , sayur asam , ikan gurame goreng , ikan bakar , nasi goreng , karedok , tahu tempe , nasi putih , nasi merah etc minuman yang mereka tawarkan juga cukup variatif . rasa makanan enak dan harga murah . kami 9 dewasa dan 5 anak kecil , hanya menghabiskan 800,000",neutral
"lokasi di alun alun masakan padang ini cukup terkenal dengan kepala ikan kakap gule , biasa saya pesan nasi bungkus padang berisikan rendang , ayam pop dan perkedel . porsi banyak dan mengenyangkan",neutral
"kampiun bistro berada di jalan . kebon kawung , sebelah kanan seberang stasiun kota bandung . harga makanan dan minuman nya sangat terjangkau . ada live musik juga . dan kalau beruntung , anda akan bertemu dengan yuke dewa19 di tempat ini .",neutral
"saya tadi mampir ke restauran ini , mungkin letak nya strategis , pertama masuk dikasih senyuman manis sama mbak yang ramah , di situ pun saya memesan chiken grill , es thai tea dan super duper ice cream . enak . saya suka .",neutral
kafe ini menawarkan sesuatu hal yang sebelumnya saya tak suka tapi akhirnya saya bisa rekomendasi karena enak rasanya yaitu terong goreng ! di sini saya baru bisa menikmati terong yang diolah sehingga terasa lezat :,neutral
pilihan bakso nya sangat beragam dan kelebihan nya adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,neutral
"tempa nya sangat memanjakan pengunjung . dengan suasana pedesaan , banyak nya pohon-pohon menambang kesejukan di tempat ini . tapi , pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini",neutral
"bagus tempat , bagus harga , bagus rasa . ditambah live musik jadi ingin bawa doi ke sini , sayang waktu itu ngumpul nya sama teman-teman kantor , semoga lain waktu bisa datang lagi ke tjendana bistro .",neutral
@NayDonuts @prabowo @gibran_tweet SETUJU. Yg menolak yah Antek Aseng,racist
"""@CNNIndonesia Klo emang iya knp ???.... hilirisasi yg ada skrg pun lebih untungin aseng kok... smelter hampir semua perushaan china, tenaga kerja di smelter didominasi china, ekspor nikelnya ke china dg zero % pajak ekspor. Nah yg buat produk jdnya perushaan china di china... ngehe loe Lil,""",racist
